0,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
AKAM,-0.7258259330341151,0.021495941916986703,-0.12940967666367198,-0.5277337261146772,-0.5277337261146772,0.16730232905320136,-0.026734718913058175,-1.3510555304297533,0.000704319924944397,0.0934668634226975,-0.19891943613591379,-1.5559182417172528,0.0911339096077813,0.16080828209631956,-1.0585442943517278,-0.6489914352140548,-0.6473580440076369,-0.1754077132177802,-0.1703979973260965,0.16203161093471088,0.16206536765295493,0.16080828209631956,0.15991578997861816,0.1663842427126363,0.17739965506237249,0.1548015422750489,-0.9188203337297516,0.013841073738728935,-1.550425343619864,0.029007569990308114,-0.1384626509300218,0.026543990034506557,-0.7438359965919485,-1.1117583657988397,-1.1231438808968368,-1.1151350552494608,-0.9700569435437085
ALB,-0.6074604371057527,-0.44794578195792967,0.07184095431533781,-0.4356326902199656,-0.4356326902199656,0.3194914111925445,-0.34300079186896043,-0.30285697828124497,0.1351227183159781,0.2404426704468241,-0.3947946599948771,-0.3097544646634254,0.27174681902579195,0.31462257909208496,-0.6522838446026914,-0.9174025580257188,-0.9133498345409602,0.6276883958672925,0.5933061558484363,0.31586813791563123,0.3158956764321725,0.31462257909208496,0.31801960482066466,0.32278166973140704,0.2902761603672396,0.28043524689959337,1.0037483849490694,-0.2560101286641272,-0.24690090688683655,0.19647017525962307,-0.4761439974028832,-0.09033522344271594,-0.4488314703292617,-0.32745281695329903,-0.531697064586634,-0.5257044521777243,-0.9467505220121861
ARE,1.7055126194387935,0.27088685772553583,-0.07146996232197471,1.813424505598492,1.813424505598492,0.16694430827449666,0.18219969275586792,-1.4072981665212816,0.05608640740305687,0.10813980756336038,-0.37583221452588106,-0.4478276903261746,0.058098105174076764,0.16044643804277625,-1.3707419237453997,-0.6425660316090943,-0.6334399525990648,-0.17868900477686117,-0.17466666891396226,0.16014504831944568,0.16017888129413607,0.16044643804277625,0.18317761998418175,0.1893950117080133,0.20742382540443602,0.15663764689156653,1.034621787254513,-0.22988615744665658,-0.3913296144323723,0.012006889753039398,-0.2302931207539497,-0.29146028608897934,-0.9395813945255594,-1.510044165632317,-1.4035623146637808,-1.398780551416697,-0.6060582887819398
ALGN,-0.6968818700581463,2.9995168777484875,-0.25473380298861975,-0.4557347721933036,-0.4557347721933036,0.13285331504410386,-0.7496173418693411,-1.2348054320488484,-0.0784463910874169,0.09097222430075477,2.0330827049033084,-0.22666854401564218,0.04519042046561856,0.12599138986251854,-1.0120189917916982,-1.2706281138680962,-1.2642747234057454,-0.12003591815828843,-0.11878587721826477,0.12720968679547182,0.12724485104515346,0.12599138986251854,0.12509686318888968,0.13194111073059722,0.24039259568325358,0.14578595393009144,-0.9343530104533366,3.0888009878055818,-0.4240862874209497,0.017802672683796372,-0.04367618077508656,0.12515622824274353,-0.5915412962671893,-1.2718042750008995,-1.0962163772137095,-1.0882993461079684,-0.6728675788287387
ALLE,-0.591519944118123,-1.2107885832546688,-0.28646054563688356,-0.4469379804360479,-0.4469379804360479,0.15484006530358863,-0.8665229550590952,-0.8402268732665873,-0.0989830065939325,0.07974638399319543,-0.3592320469763489,-0.5597498858934572,0.07213471630732463,0.14821293484356843,-1.1212229357590433,-1.167606970436622,-1.1616219888370454,-0.09624655435495125,-0.09627833611860882,0.1494344433415368,0.14946870924788144,0.14821293484356843,0.14738126068484583,0.1539849964806848,0.09590273539799161,0.13116919648074202,0.8231419731220142,-0.20701662303042245,-0.5084035654018716,0.0031603623646089506,-0.40019831589378846,-0.027354443358802744,-1.2268966950809814,-0.8719743962195693,-1.2071777703243873,-1.198882477262408,-1.2265552797335635
LNT,1.5002248083432943,-2.3697228390708687,-0.06917131507537054,1.7594768680051214,1.7594768680051214,0.1924146692532905,0.031085781845998178,-0.6696055571875347,0.05011070138101198,0.14108605393750345,-0.463942745372551,0.19374067851886997,0.10583597479867728,0.1861887949392751,-0.9628420086692004,-0.2598995826007294,-0.25167627539631604,-0.19714626979669173,-0.1921294163188678,0.18741579189197533,0.1874485225602925,0.1861887949392751,0.18529778595431565,0.19149229508421117,0.0018735401211659247,0.16183653182968213,1.019742782867656,-0.3512732947522295,0.27977001309944327,0.06472237213882659,-0.3788156409884551,-0.06888418505996942,-0.9903938669947383,-0.6990823355461865,-0.9967093982849862,-1.0078281351172615,-1.0274291826840665
ALL,-0.7781283796090702,1.107079928377731,0.07306183511131327,-0.5525799673137352,-0.5525799673137352,-3.650858790213798,0.1397095081620404,0.2202727125049334,0.1268660492633773,-4.451106410556374,-0.4660989778706504,0.20944107838439444,-4.584284807316824,-3.698126669879421,1.2553186383875508,-0.19338955868375596,-0.18410493036794337,-0.5199433269212843,-0.49753346537799237,-3.7048231311604245,-3.70463307292385,-3.698126669879421,-3.7030324560696184,-3.654871854062753,-3.698879731946465,-3.8444392084028576,1.18653401945634,-0.35424386918634587,0.29619309910791025,0.16927270925864532,0.06767186037409453,-0.37014947675582155,-0.06136788985191465,0.2085877955099482,1.1033971711711041,1.1038158273875676,0.09203517137276838
GOOGL,-1.0942565266832756,-0.477285889700112,0.9503263025902473,-0.8635660280805372,-0.8635660280805372,0.6082150512465391,1.430002594842999,2.039164913069482,0.6934446951026982,0.6059743152142406,2.4475094977492566,0.2423932757555476,0.6342510233201827,0.6064294754652577,2.3395195507519286,3.176952759920755,3.181067754758944,-0.12208672538271409,-0.11995006037859181,0.6077172076309523,0.6077329493628294,0.6064294754652577,0.6055630236165804,0.6072216808771872,0.6281296705843786,0.604927536390294,-1.1750081773486254,3.6597438878528195,0.33066207927590996,0.6534939033634484,1.2971165530557633,0.7242512987231193,3.1760200741289455,2.0457382956401235,2.5336356291576525,2.529178672497972,3.6864299437928976
GOOG,-1.0942565266832756,-0.477285889700112,0.9503263025902473,-0.8635660280805372,-0.8635660280805372,0.6082150512465391,1.430002594842999,2.039164913069482,0.6934446951026982,0.6059743152142406,2.4475094977492566,0.2423932757555476,0.6342510233201827,0.6064294754652577,2.3395195507519286,3.176952759920755,3.181067754758944,-0.12208672538271409,-0.11995006037859181,0.6077172076309523,0.6077329493628294,0.6064294754652577,0.6055630236165804,0.6072216808771872,0.6281296705843786,0.604927536390294,-1.1750081773486254,3.6597438878528195,0.33066207927590996,0.6534939033634484,1.2971165530557633,0.7242512987231193,3.1760200741289455,2.0457382956401235,2.5336356291576525,2.529178672497972,3.6862176411510887
MO,-0.673382480684591,0.4175873964364473,0.3553470597399027,-0.47322884245289515,-0.47322884245289515,0.39037561887016814,-0.4763939609454051,-0.014956762385193176,0.31906470883368193,0.37239969022893277,-0.5479221005920539,0.8384190951703377,0.3584309010187059,0.38626375347049935,-0.1796995731737705,1.4517601915934049,1.4526896493033679,-0.17827884333197608,-0.1727975340439519,0.3873073957779467,0.3873320466596485,0.38626375347049935,0.38538443604290445,0.3894194436854241,0.43320463747830906,0.3871287515562822,-1.1519787515945434,-0.4669690399135307,0.9541228432918795,0.4070947006729911,0.014557637585270046,0.1862115699813859,0.9651547791590998,-0.035721029047513175,0.3398005833357393,0.5042962190056713,0.6349829601619529
AMZN,-1.1864171524341662,0.27088685772553583,0.8198498825481284,-0.9263902020871477,-0.9263902020871477,-3.7203796720302145,1.9592678608566707,2.9113371255130653,0.5622426736454326,-4.546517856295078,-0.5667237501438362,1.2224033843809212,0.42236045216974916,-3.768389959550405,3.040129183770639,2.9548705370066535,2.965266431122621,-0.32019470326222893,-0.30854773235157096,-3.7677344974206917,-3.7675418962538236,-3.768389959550405,-3.7695120578465917,-3.7206339527036905,-3.8879547933509606,-3.9574760697198093,-1.2366728803741975,-0.492871487598077,1.355781849534955,0.41074645959044165,1.1566917653272506,0.7700396419200503,2.4016586536375537,2.929517969462177,3.0346952943892695,3.0285302498636266,3.54454338462719
AMCR,-0.8912665228761186,1.1364200361199133,-0.0030898701584621533,-0.6513653167949311,-0.6513653167949311,0.20729210178198146,-0.0020320325551953676,0.39848329517398845,0.06793088424042093,0.1640786762592139,-0.4014336847598478,-0.17664096797180026,0.15606558234578857,0.20122510236247987,0.13789800558598167,1.3007538135281012,1.3065463168889502,-0.2874228038159075,-0.27742523586549495,0.20210326540292842,0.20213540239122316,0.20122510236247987,0.20149551988968395,0.20751520960753944,0.26382105699805203,0.20546413474664654,-1.0045397910111047,-0.26515650654854844,-0.10766022360623163,0.12668606513132943,-0.18242444971649635,0.07589471956434916,-0.5285390396130092,0.38322137017305347,0.04421335164764277,0.0482427136452538,-0.928194436286538
AEE,1.5895706324024237,-0.7525107703756528,0.09471850774222816,1.7378753663049062,1.7378753663049062,0.2341055784141645,0.3865433461339272,-0.26805448203171306,0.15267238960139487,0.1983216197031522,-0.48725455926336864,0.4022048949122179,0.16296307677353492,0.22832491793542253,-0.4481178415616447,-0.23167689088206833,-0.22609511690214742,-0.13931350606788928,-0.13663668567661258,0.22955800460414386,0.22958903184880747,0.22832491793542253,0.22787298686963559,0.23360798903261826,0.2103537341919732,0.21682634255932842,0.8743051230770283,-0.3833892555393798,0.49782979405020444,0.14582923566368028,-0.11063159361163305,-7.346042265454931,-0.37164668955285357,-0.2692208729506634,-0.4617145559639359,-0.4559605105004474,-0.6632347811635708
AAL,-0.8892123734206624,1.84357531292199,0.1940830294724566,-0.6388748869188365,-0.6388748869188365,0.03554485638500543,0.6051537999311323,1.2446905404272182,0.20784196838743596,0.22135625363728015,-0.5835646022960869,1.125182236485269,0.004961022952778445,0.027643782071003913,1.1590070231737735,0.5723291760034479,0.5755279598608142,-0.3013272767975132,-0.29030886283978075,0.028847865332641005,0.028887005449808174,0.027643782071003913,0.026743508367828732,0.03464926708946981,0.1007773375820573,0.03343203485631907,1.0320328741291367,-0.5160726057039878,1.2540856324062297,0.1535738573047273,0.42337632223595145,0.1401080782467314,0.5454248178774724,1.2406905173503757,1.0626094198627773,1.007221193272568,-1.546061986457425
