,Name,Close,ChangeCode,Changes,ChagesRatio,Amount,Marcap,Stocks,BPS,PER,PBR,EPS,DIV,DPS
77,SK바이오사이언스,0.02105816750484052,0.5054232955997039,-0.05825988095677346,-0.6807314983551864,-0.3574711817956998,0.14241022632188488,0.11280143630234926,-0.6225208371506914,0.0315969756203206,0.22469585084878205,-0.6807944774678937,-1.0345194669518585,-0.693589682529686
78,코웨이,0.041421298970617366,-1.5575289313378622,0.3341946893145197,0.4825397107128463,-0.1193430372057028,0.1277485373173748,0.08007258045663662,-0.2414447335849307,-0.09586364474899874,-0.10122966001352356,0.004172291132399266,0.04714907915715875,-0.14820996745802878
79,GS,-0.1755253647564949,-1.5575289313378622,0.43884924138686454,0.9095081694718993,-0.5977991802392646,0.11073859558745239,0.26754293521719646,0.8074908976322518,-0.09973683590670401,-0.5322924324443148,0.8037418169549849,1.5327602358463066,0.3163727527881978
80,삼양식품,2.0049395371229677,0.5054232955997039,0.046394671115571384,0.3213373334262649,1.0290694083367753,0.10909169907276141,-1.7772966336106835,0.32309784045528683,-0.07944869174729544,1.8473142543890773,1.1561618565056193,-0.8594776690338016,0.15477876313733638
81,현대로템,-0.3247807622343859,0.5054232955997039,-0.4507144512280666,-2.7763624030807432,1.4474448374921525,0.10121847909179586,0.39855111949084676,-0.9038021541339829,-0.08429372757277658,0.19665924776385252,-0.5500722572836985,-0.9133366837778192,-0.6531911851169707
82,한진칼,0.10124023869001114,-1.5575289313378622,0.3865219653506921,0.6219579829607004,-0.8305715316222727,0.10034206871903004,-0.0014927721263733524,-0.14862118145867823,-0.09458676854316184,-0.1292662630984531,-0.07741868920216173,-0.8101069055184524,-0.57239419029154
83,현대제철,-0.5007725796132521,0.5054232955997039,0.13796740417887313,-0.519529121068605,0.26903799221845914,0.0998260322633874,0.5621800567853953,0.8242873857204306,-0.09591330104589241,-0.5673381863004767,-0.32583507046435695,0.4600681921946258,-0.2896047084025325
84,NH투자증권,-1.2843691835152358,0.5054232955997039,0.297565596089199,0.2603418393178288,-0.5222185714475185,0.09591070138819228,1.2928752854462746,-0.6372775142370952,-0.09654464539211176,-0.44467804780391007,-0.5375962345803083,1.9097733390544287,-0.37040170322796323
85,CJ,0.8117988141054763,0.5054232955997039,-0.4507144512280666,-0.5021018370376232,0.4773389542563067,0.09190970632624769,-0.6752054221349405,0.9201259690669975,-0.08535069732094157,-0.350054512392273,-0.07189832517411296,-0.047104196644871775,0.5183652398517745
86,금호석유,0.8406481321793846,0.5054232955997039,-1.0786417636621357,-1.1774090932381664,0.09408472140281321,0.07466638569486761,-0.7182893076153878,1.149359182360429,-0.09601970739637881,-0.41664144471898057,1.1338595858323022,-0.10993971384622551,0.47796674243905923
87,현대건설,-0.3922365944749925,0.5054232955997039,0.19029468021504553,-0.16226979843347894,-0.16940556027418271,0.05085868148133311,0.41489237392293477,0.28827149913638944,-0.09692770825386283,-0.4762192262744558,-0.18661148967696664,-0.24458725070626916,-0.4511986980533939
88,한미약품,1.47119134474945,0.5054232955997039,-1.5234236099696012,-0.6197360042467501,0.10516151324656917,0.03605118487703081,-1.345108677162644,0.3191529822287329,-0.08407382111510467,0.7118318294494322,0.5591896905124238,-0.9582191960645003,-0.4915971954661093
