0,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
ABNB,-0.7298247406806837,-2.211127074930908,-5.033785024576876,-0.6711747245832147,-0.6711747245832147,-2.5345840963780297,-1.134898917523776,-1.1589264574903448,-3.6610039875765503,-2.8008568693354223,-0.3709210350503707,-0.06767594730775107,-3.2462908556870755,-2.4584496498445016,-0.16929799996158015,-0.14733582477716226,-0.1380731282071569,-1.4764073584427155,-1.4285217232154594,-2.4564699135743036,-2.4564531966911494,-2.4584496830057225,-2.4585627648692823,-2.535074195465925,-2.176426979448965,-2.512618646716395,-0.9343587258802823,-0.21971687609006774,-0.02310461688459808,-3.7136410016048966,0.41579228222777664,0.21402543311170613,0.09204749376696336,-1.1960992776419053,-0.893789873641683,-0.8824093474537421,0.7710533523638611
AKAM,-0.7311035642799597,-1.5168398012232036,0.13089386284019294,-0.5930510690971781,-0.5930510690971781,0.360243800904318,-0.16282136536861352,-1.2381161388254052,0.22368930724910385,0.3091861149857256,-0.2740151984298651,-0.4934384888453427,0.2666102559163172,0.37234935612649717,-0.9568850384895056,-0.6234534624157545,-0.6279047803659555,-0.059106537080251605,-0.05898613444718649,0.37338842833048197,0.3732765580239572,0.3723434871599917,0.37122025944981907,0.35912332516142076,0.3403265556254756,0.35788406953471336,-0.759117497931557,-0.07318813579226316,-0.45887351149368705,0.20998284630236308,-0.09674671706795016,-0.02057234620912336,0.06226299886573265,-1.0200439633815148,-0.9382865782277124,-0.9266113877008147,-0.9700569435437085
ALB,0.34652831794497185,-0.6039806080149258,0.061882132917365586,0.50114551165291,0.50114551165291,0.33335412904833733,-0.6897725977124991,-0.5570880098520946,0.1750625334911038,0.2779232572701456,-0.31950780028406756,-0.46713791824059664,0.22827799013366057,0.346054440137793,-0.9180944748467397,-1.0059169490544457,-0.998487029843698,-0.04819862927089453,-0.05198083731793704,0.34710225004535283,0.34699157416815446,0.34604862537930775,0.35646749254086485,0.34403474026167835,0.35219126412046414,0.32409034297578293,-0.773478103042374,-0.1419762900978761,-0.4319548198243154,0.1796427301087813,-0.45394690668460935,-0.23882637129254353,-0.05118394941606016,-0.5859747913577911,-0.9560686984891079,-0.9442757519000293,-0.9467505220121861
ARE,1.6874335833991303,0.9903086871657288,0.13320515794289267,1.743548100349769,1.743548100349769,0.3824393755684821,0.05005926604619016,-1.4290289570281132,0.2577134642949331,0.3367124418626329,-0.3838510437788889,-0.06789132068425976,0.23949960299151446,0.3940540007291199,-1.4321386502506566,-0.8576230288086738,-0.8497800716124569,0.13287264036443308,0.12315159091329994,0.394199429286952,0.3940866133401145,0.3940480870176221,0.39761579142456444,0.38611969998606993,0.38177800262317896,0.3777810904602367,1.3123747352408404,-0.23926799867568588,-0.023325052007590535,0.18291174462366053,-0.26910346068378693,-0.5540145915791629,-0.003156148746778425,-1.5401740301405242,-1.3674937086330097,-1.3561620842546738,-0.6060582887819398
ALGN,0.34652831794497185,0.9903086871657288,0.020543258294461325,0.50114551165291,0.50114551165291,0.43943009639294006,-1.3510869974982038,-1.3022087833030445,0.14396793935619998,0.2674863856095606,2.173952092204906,-0.24739495979763523,0.3568919341456123,0.4497841793732118,-1.0981836446595294,-1.2677983010672513,-1.2617848784113572,1.3254705608541413,1.2804266766653136,0.45079752027110664,0.4506821325384829,0.4497781507717235,0.448627291122681,0.4382923770715493,-2.3625587958596026,0.3250650147606401,-0.6825210152867304,3.628318150063803,-0.3252273385376065,0.15486492604352342,-0.09362948687949342,0.03781445869229892,0.03769348816923801,-1.3413542971128654,-1.147540579083483,-1.134479674886104,-0.6728675788287387
ALLE,-0.8602435856826343,-0.6939808101622206,0.054444552365280355,-0.6664540412001527,-0.6664540412001527,0.3211548828148694,-1.4558710848298952,-0.7771270881786612,0.1470642036667454,0.2728204125058699,-0.29114875013429276,-0.6347890730358174,0.24041902786898806,0.33412502141700606,-1.064315662755822,-1.1291832238091204,-1.122933073330799,-0.05765214937233733,-0.060387193873036385,0.33517679542639645,0.3350666614352255,0.3341192312514943,0.33305211499793097,0.32008635727722007,0.3475145967316993,0.32260624611254035,-0.8157510613495836,-0.09909532400331714,-0.6035461442776439,0.18623612676895165,-0.36259756046261427,-0.13344418886551795,-0.024836882017426648,-0.8090433409881088,-1.0698801146978267,-1.05733349059409,-1.2265552797335635
LNT,1.5337096563636277,0.9903086871657288,0.14887599939148918,1.6104593751227214,1.6104593751227214,0.3679950153137557,0.020070607051066103,-0.6170157921010732,0.243968436772676,0.32423902181161707,-0.41941390341637597,0.15277443905138408,0.26477155319320644,0.3799291262627127,-0.9024394104685894,-0.2648310322392024,-0.25641942583317445,-0.12455398393639411,-0.1262369868879815,0.37988703148889613,0.379774865889457,0.3799232416702082,0.37879730918541,0.3668728516692681,-2.1391351451579905,0.35227751808585256,1.2276757542794199,-0.29304165365660734,0.2025268368194734,0.2149125962558847,-0.31777889198121084,-0.19076145961705898,0.00870580060958847,-0.6467276520337537,-0.8847496230565425,-0.8911038365858392,-1.0274291826840665
ALL,-0.929503891061071,0.11602100916343444,0.18668482416205,-0.7031518135350728,-0.7031518135350728,0.5157519483335072,0.0996171146117698,0.2300309073741708,0.2602015349970516,0.4801897534372813,-0.4303704412011815,0.22075920627769194,0.4524536163367518,0.5262023006484697,1.115711338491794,-0.056229862780920105,-0.058013329615073515,0.9546016953360001,0.9287607607769899,0.5257988430946371,0.5256800473436043,0.5261961145079703,0.525017985721257,0.5145976091937932,0.5776363077398872,0.5200681697236949,1.3568631472560624,-0.309608743272891,0.2721093951100051,0.25608126387427377,0.08229203207939739,-10.370921625007199,0.13987370749826214,0.21794984774415693,1.152013641118473,1.149846527185181,0.09203517137276838
GOOGL,1.8342079911342362,-0.3919272745841634,0.5908496903398197,1.902225320522266,1.902225320522266,0.6526128260939089,2.2795246076882494,1.9313835325134343,0.5820943030232342,0.619917866840694,2.6503163597216957,-0.18017446392340947,0.6043849961997368,0.6582516533443687,2.2074760960775897,3.252776077228318,3.2481459278525815,-0.09106663424228248,-0.09208609332991897,0.6591957212697476,0.659070864038738,0.6582451949788514,0.6570199455364885,0.6514286841799422,0.6990769256129005,0.6521397421268652,1.4434233023333058,4.34861589967687,-0.1382470952569922,0.5875665725203731,1.200705642174999,0.8952847563376677,0.6613186099433285,1.9367577249453283,2.347407393685507,2.337324189939041,3.6864299437928976
GOOG,1.8342079911342362,-0.3919272745841634,0.5908496903398197,1.902225320522266,1.902225320522266,0.6526128260939089,2.2795246076882494,1.9313835325134343,0.5820943030232342,0.619917866840694,2.6503163597216957,-0.18017446392340947,0.6043849961997368,0.6582516533443687,2.2074760960775897,3.252776077228318,3.2481459278525815,-0.09106663424228248,-0.09208609332991897,0.6591957212697476,0.659070864038738,0.6582451949788514,0.6570199455364885,0.6514286841799422,0.6990769256129005,0.6521397421268652,1.4434233023333058,4.34861589967687,-0.1382470952569922,0.5875665725203731,1.200705642174999,0.8952847563376677,0.6613186099433285,1.9367577249453283,2.347407393685507,2.337324189939041,3.6862176411510887
MO,-1.1410009721245074,2.0703111129332683,0.3970050653508052,-0.8513393941122529,-0.8513393941122529,0.5024309081064126,-0.6152117398651789,0.32056229360185756,0.4016315338341971,0.48972700945976466,-0.5310890519922611,0.8511008425695655,0.4608857306947665,0.5113915154574368,0.12891753181687768,1.4986234154324936,1.505009264450952,-0.1296443409140941,-0.13114069487845614,0.5122647037256594,0.5121465229583947,0.511385359849963,0.5100179310526831,0.5010804552910412,0.6176808575754792,0.5209362518698457,-0.9852918819001204,-0.4619026780701979,0.9172654416729733,0.46399152660155485,0.06243851177601348,0.19517641128408214,0.3482179017731293,0.3037588948719073,0.5844741066332718,0.7692972267652189,0.6349829601619529
AMZN,1.746771809306958,-0.9586714046774153,0.5740997331221538,1.846222643564656,1.846222643564656,0.6092137642837948,2.7248823279472605,2.859682743130944,0.5647404118415444,0.5743084602100114,-0.5234129523894995,0.9903872602003271,0.5539888138636843,0.6158125082927822,2.947560650508823,2.991520708777875,2.977964596603536,-0.15207827130867185,-0.14991489118484472,0.6167706785894939,0.6166477491288358,0.6158061374172584,0.614596032012327,0.6080390729335178,0.6289612244988575,0.6057139303483723,1.4009399379065564,-0.45029585185189824,1.0598253954580525,0.5330674129861792,0.9631535605123477,0.8922778571355988,0.5617286847365934,2.877837646340434,2.9559958239462394,2.9418824496698903,3.54454338462719
AMCR,-0.8808915625874878,0.42459313081130295,0.17876908812772438,-0.6540773399518697,-0.6540773399518697,0.367555787127071,0.06260663882277169,0.4823383723616077,0.2570261220932736,0.339102557030409,-0.3895176314995882,0.019850486129214424,0.2808556422930273,0.37863221040291045,0.2310209841594,1.3684416464235225,1.3739616264508034,-0.27639206064264477,-0.27250759094671057,0.37966919483759803,0.37955703913653527,0.37862632848404976,0.37793581210506655,0.3668728516692681,0.4383961860984135,0.3776036126177522,-0.801817837969134,-0.24783629537955412,0.06647887961126468,0.25241448553545554,-0.08097020134700862,0.07625402135377356,0.09413387424458108,0.4677622870341826,0.1670874300925653,0.17144265604024325,-0.928194436286538
AEE,0.34652831794497185,-0.5500576297569608,0.22310769031558148,-0.6403913319908222,-0.6403913319908222,0.3907724080200917,0.47766829505438607,-0.3596459591957866,0.29633441902747293,0.3639942647652048,-0.4511717989356,0.3498305873417688,0.29789593943734505,0.4022027200374027,-0.4959831884147645,-0.2648310322392024,-0.2613664617366545,-0.049653016978808806,-0.05198083731793704,0.4032318720786958,0.40311864570267986,0.40219678952699445,0.4015212523350936,0.39011406110387337,0.4252879968095059,0.3927220202699031,1.2492811957955208,-0.3410619235105751,0.4042142365759499,0.2671445690363193,-0.05038047637813745,-0.08490794215859541,0.11269701398775095,-0.36736327628734583,-0.4555050291548868,-0.447026895743602,-0.6632347811635708
AAL,1.6986690419074553,0.40172022229415466,-5.11755181703032,1.7648392027166195,1.7648392027166195,-2.5797736886923692,1.0022655834701792,1.0943928813739467,-3.713600972959011,-2.8606532576155073,-0.5296405058839414,0.8526288632111633,-3.3084217393354125,-2.502639721773738,0.9499022941125175,0.3187738566316454,0.3272218753755204,-1.639298781729115,-1.5854403789106477,-2.500645301305665,-2.500626577117453,-2.502639663835359,-2.5027369768585572,-2.580253947311313,-2.405081671185796,-2.5730286176666355,1.341857903878303,-0.4597123699946732,0.9188293741493351,-3.822081856418528,0.2648869473969049,-0.12090559781097725,-6.7939829331679835,1.088243488184509,0.43492431488211086,0.3359477584476642,-1.546061986457425
AEP,1.4136351919234196,-2.238499993555421,0.3245842887040366,1.6721126040566807,1.6721126040566807,0.4540600549604819,1.1509122300455126,0.03920122955223487,0.37483760525058296,0.42427700944605945,-0.5283384741779926,0.8286459354946742,0.36897208424159944,0.4640905470192035,0.26952691916713706,0.3426166675329122,0.34836330654634945,0.017248817585247978,0.011767366558233253,0.465099133963909,0.46498309637391066,0.4640844889245665,0.4628252666331608,0.45281354182772193,0.33155144524587765,0.442165753382723,1.2913442643890842,-0.4577436024533782,0.8942827950567697,0.3442814926308347,0.44982115767373126,0.15422731332521114,0.2998601327951235,0.04766542582176939,0.31286550788485085,0.2995517616114497,0.1595222068195799
AXP,-0.8996745559860995,0.9903086871657288,0.35000222213457965,-0.659267105133072,-0.659267105133072,0.4782467960263853,0.6898022941706594,1.1507979521332186,0.38304687733648446,0.4402311228870883,2.765661701633502,1.1036461876385257,0.40633199046944385,0.48774231665680945,1.173583721814674,0.7661448590275025,0.7727243351287485,-0.030018782921966053,-0.03516812420773827,0.4866006077356851,0.48648359313067313,0.4877362098031041,0.48657180512502873,0.4771006239948019,0.5659226587216437,0.48903507140012664,-0.8211953168157131,-0.39992560181477227,0.7226240175933212,0.38235247778098513,0.5567282085783113,0.5923338547900178,0.35141641311340577,1.1513939013367873,1.0339163422970505,1.0325312876828374,1.3540799459161934
AIG,-1.1817586541555483,0.0903066656927787,0.20685310761331777,-0.9221643591884874,-0.9221643591884874,-2.5523643556504827,1.4048663538944268,0.34373765867210054,0.2753718702808488,-2.819681048132983,-0.5451607209472663,0.9330271326661561,0.29889766441705196,-2.4757917082395564,1.4105139852083062,0.8324446295064041,0.8399948419929031,-0.8044802373863192,-0.7812322684728077,-2.474131164068442,-2.474113644667884,-2.4757917056494305,-2.474594219566737,-2.551517417643021,-2.365642530792742,-2.5425489845108102,1.3477757227731089,-0.4831800747448614,1.0011171791834765,0.27167466460861794,0.1408807887351233,0.5615164505554157,0.16599739855764264,0.333222099782903,1.1885914448873494,1.18618210685076,0.24788676502971707
AMT,-0.9074345749510562,-1.5661341976564507,0.3019274020913995,-0.7489783869340579,-0.7489783869340579,0.4360685819721199,0.83451949623199,-0.5282110890198696,0.34560448040899455,0.40700967097840035,-0.49546063221749825,0.6486590953866793,0.37391977097338,0.44649701619161186,-0.42595001403493826,0.24748864282318656,0.25121341178421636,-0.028564395214051772,-0.03236600535603848,0.4475114494017048,0.4473962109863143,0.4464909943667418,0.4453768410143802,0.43496793680050383,0.4127882127768702,0.43107623443935783,-0.8965262643607808,-0.4080298913479511,0.7100658696438543,0.34852350421958656,0.1394058527159972,-0.078806955317072,0.22298785962553203,-0.5567002965870308,-0.18919943589200386,-0.1824848209778607,0.7649690021105126
AWK,0.34652831794497185,0.514593332958598,0.18688525368191367,0.50114551165291,0.50114551165291,0.3767172453899943,0.006930190622791765,-0.7425433562484972,0.2690883467534802,0.35713761197235694,-0.44672334207978137,0.32459155443118376,0.28085447429836885,0.38845843477630215,-0.9467363890782777,-0.5386043208500635,-0.5334801902857208,-0.019838068966566095,-0.025360708226788996,0.3894921539928817,0.38937955194201634,0.3884525326002872,0.3873235565064051,0.3755931823959029,0.44814119797530794,0.38525691578228916,1.2077232723018063,-0.33433553011587314,0.3783820310636268,0.2633604887137359,-0.23881023742579782,-0.01381608430563667,0.0688521285838932,-0.7739834644373808,-0.8031340308918191,-0.792353842284492,-0.41863963464344967
AMP,0.34652831794497185,-0.39826586024967997,0.18437168253034789,0.50114551165291,0.50114551165291,0.42942951916342287,-0.7727368891932874,0.2169896477708371,0.2584616182512137,0.3871790957523153,-0.3795053689123707,-0.09485601519306446,0.34476653277448094,0.4400047986690841,0.13642924220940836,-0.863116315381807,-0.8659335783575474,0.5830056359639021,0.5686884883335667,0.4410213892191085,0.44090644570844434,0.43999879022817995,0.43885142026554047,0.4282939775640403,0.47070673394622975,0.43144236220057514,1.2838761072407627,-0.23269701919559124,-0.050923475948641064,0.2542928248876609,0.07557236788494642,0.5193480335252416,0.13687752800136035,0.20472903766261807,0.12913844889808562,0.13374497910664737,0.07416023369935791
AME,0.34652831794497185,0.013163635280811492,0.1507129294297311,-0.6837265932588681,-0.6837265932588681,0.3908851545620968,-0.6201151242361638,-0.32765491087459286,0.24187996839780612,0.3481687806605354,-0.33180226227473975,-0.3908513984452956,0.2980326412540146,0.4023129728090215,-0.6892589919145509,-0.3289958531224276,-0.325933854727406,-0.030018782921966053,-0.03306653506896345,0.40334208821372536,0.40322885682954945,0.40230704207132273,0.4011731221068157,0.3897580063693307,0.4464545322819357,0.39593640807373875,1.2453068747116842,-0.16056641935074328,-0.35387539958053704,0.24537354897222236,-0.43550740726506637,-0.18981511636549153,0.01702538910323415,-0.35338288534124374,-0.6536459006041363,-0.6438556464538193,-0.01817418156927141
AMGN,0.34652831794497185,-1.1054103056927123,0.4158470006050125,0.50114551165291,0.50114551165291,0.5356391742618034,1.3068366793847082,0.15933965153796018,0.44131056271694274,0.5004439992851437,-0.5343247381484814,0.8657904030794348,0.4735425691972764,0.5438652687023027,0.5134548508968092,0.4926165990124346,0.4948065328021536,0.5910047683574308,0.5693890180464918,0.5448473468013003,0.5447276854968499,0.5438590461488887,0.5426746144866337,0.5344805044871077,0.545689862946828,0.5321370125509041,1.2783539888850968,-0.46679527311921143,0.93230023905689,0.4479212123358614,0.6015129525562277,0.4586396965082893,0.4090275529135588,0.140316559054691,0.7459601088737656,0.7079946211527317,1.306939331453221
APH,-0.708344030662794,0.1545925243694177,0.18914338032850184,-0.5107618560223968,-0.5107618560223968,0.4128512703555176,-0.4831758786881725,0.1342748587436819,0.2702566278301213,0.37302763345579515,-0.3539246802440769,-0.2535829049058316,0.325292659988208,0.4237932337984348,-0.15426064780303617,0.5290036528501645,0.5097637086180083,-0.16164087048820822,-0.15776082396960414,0.4248152113916575,0.42470100428070334,0.4237872587783196,0.4231926826356018,0.4122787992852649,0.4744383258176656,0.4191637616906395,-0.6625796766313661,-0.19401713966269782,-0.21338079552654077,0.28923896025958945,-0.1999018617304484,-0.007654493234447002,0.10178658198455733,0.11490667723767083,-0.1347520949668867,-0.1283980391069683,0.6357006650097977
ADI,-0.7392833739202059,-1.5905113952666323,0.21172669879204084,-0.6050793492345413,-0.6050793492345413,0.41382956527282416,0.22142139925159826,-0.781523087875395,0.28575839212000836,0.3666596779270769,-0.3911308812302644,-0.012180880623317106,0.3290922250894529,0.42474989042111616,-0.5770638128192139,0.08814665130689829,0.08910309447970323,-0.06565128176586588,-0.06739249100228586,0.4257715501208725,0.42565729955441817,0.42474391342881507,0.4236019870466539,0.41269742071364596,0.3879819476783907,0.40891361138343957,-0.7641581238464715,-0.2502756474254735,0.033694705521735056,0.28348386288503263,0.06015064354051269,-0.12337398072290644,0.15239589698458728,-0.6610594027950577,-0.4827298439868682,-0.47407142347027253,0.9885874892801784
ANSS,1.2776177758307465,-0.9125527296627943,0.044439090071250575,1.4381883907953235,1.4381883907953235,0.3431771930437061,-1.4184244117440885,-2.322766248955968,0.16247142056133487,0.28688229099518,-0.12986869565876163,-1.3540282492666917,0.23960732733414034,0.3556602339121948,-1.5411328948230232,-1.1828730143394133,-1.1864418023069414,0.057244479552890616,0.05449967904665503,0.35670485184992134,0.35659373963583596,0.35565439935098175,0.3545371270079874,0.3420604337190406,0.35904654095622995,0.34295976022976676,1.041706431821239,0.14477196037922352,-1.3396890178470113,0.1778933831975487,-0.2191478276075704,-0.1545824093791759,0.007964494718621217,-2.126767572899459,-1.4606785023595177,-1.4455439484385721,-0.3406861961338827
AON,-0.623867541642868,-0.14112242554312293,0.24845315640514434,-0.4450319586548758,-0.4450319586548758,0.44648035288645865,-0.2698319184815835,0.1308722317079363,0.31528676582689874,0.41201412264330906,-0.43270550541559993,0.24373097922599835,0.36557765793155644,0.4566784956441132,-0.017621247082980938,-0.3216301050596011,-0.3165803035914562,0.310307940729975,0.2954819002928371,0.45768954558614594,0.45757384468372375,0.45667245282971636,0.4571602940283321,0.44701961716056055,0.49941605918287113,0.4515489863729603,-0.5487518293466525,-0.31313953181758025,0.2956210550807088,0.33806804341837865,0.09528101876733683,0.0995226137031843,0.2044781419132492,0.11145720324619106,0.0701753786779628,0.07517237182689095,0.3938654629091469
